accession	accession_version	strain	date	region	country	division	location	length	host	host_genus	host_type	is_lab_host	date_released	date_updated	sra_accessions	authors	full_authors	institution	url	coverage	cdsCoverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	p48_coverage	NTPase_coverage	p22_coverage	VPg_coverage	3CLpro_coverage	RdRp_coverage	VP1_coverage	VP2_coverage	ORF2_type	ORF1_type	VP1_nextclade	VP1_group	VP1_type	VP1_variant	RdRp_nextclade	RdRp_group	RdRp_type	RdRp_variant
JX023286	JX023286.1	Hu/GII.4/CHDC5191/1974/USA	1974-07-10	North America	USA	Washington DC		7549	Homo sapiens	Homo	human		2012-05-14	2012-09-20		Madupu et al.	Madupu,R.,Halpin,R.,Ransier,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Edworthy,P.,Gupta,N.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/JX023286	0.9982820140081935	3CLpro:1,NTPase:1,ORF1:0.9947058823529412,RdRp:1,VP1:1,VP2:1,VPg:1,p22:0.9491525423728814,p48:1	0	1470	0						ORF1:854-860,p22:156-162	1.0	1.0	0.949	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P39 (GII.P1)	GII.4	GII	GII.4	CHDC_1970s	GII.P39	GII.P	GII.P39	
JX445158	JX445158.1	Hu/GII.4/AlbertaEI603/2006/CA	2006-12-XX	North America	Canada			7515	Homo sapiens	Homo	human		2012-10-10	2012-10-10		Hasing et al.	Hasing,M.E.,Lee,B.E.,Preiksaitis,J.K.,Tyrrell,G.J.,Louie,M.,Pang,X.L.	Provincial Laboratory for Public Health (ProvLab)	https://www.ncbi.nlm.nih.gov/nuccore/JX445158	0.9931280560327739	3CLpro:1,NTPase:1,ORF1:0.9964705882352941,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9819277108433735	0	1355	0							0.982	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	DenHaag_2006	GII.P4	GII.P	GII.P4	DenHaag_2006
JX445161	JX445161.1	Hu/GII.4/AlbertaEI210/2008/CA	2008-04-XX	North America	Canada			7494	Homo sapiens	Homo	human		2012-10-10	2012-10-10		Hasing et al.	Hasing,M.E.,Lee,B.E.,Preiksaitis,J.K.,Tyrrell,G.J.,Louie,M.,Pang,X.L.	Provincial Laboratory for Public Health (ProvLab)	https://www.ncbi.nlm.nih.gov/nuccore/JX445161	0.9903528478921634	3CLpro:1,NTPase:1,ORF1:0.9923529411764705,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9608433734939759	0	1269	0							0.961	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	Apeldoorn_2007	GII.P4	GII.P	GII.P4	Apeldoorn_2008
JX445162	JX445162.1	Hu/GII.4/AlbertaEI425/2008/CA	2008-11-XX	North America	Canada			7500	Homo sapiens	Homo	human		2012-10-10	2012-10-10		Hasing et al.	Hasing,M.E.,Lee,B.E.,Preiksaitis,J.K.,Tyrrell,G.J.,Louie,M.,Pang,X.L.	Provincial Laboratory for Public Health (ProvLab)	https://www.ncbi.nlm.nih.gov/nuccore/JX445162	0.9911457645037663	3CLpro:1,NTPase:1,ORF1:0.9935294117647059,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:0.9668674698795181	0	1379	0							0.967	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	DenHaag_2006	GII.P4	GII.P	GII.P4	DenHaag_2006
JX846925	JX846925.1	Hu/GII.2/KL109/1978/MYS	1978-05-30	Asia	Malaysia	Kuala Lumpur		7492	Homo sapiens	Homo	human		2012-11-24	2013-10-24		Madupu et al.	Madupu,R.,Halpin,R.,Ransier,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Edworthy,P.,Gupta,N.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/JX846925	0.9928637504955728	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:0.9852125693160814,VP2:0.9107806691449815,VPg:1,p22:1,p48:1	0	1988	0						VP1:294-295,VP1:338-342,VP2:150-155,VP2:178-194	1.0	1.0	1.0	1.0	1.0	1.0	0.985	0.911	GII.2	GII.P30 (GII.Pc)	GII.2	GII	GII.2		GII.P30	GII.P	GII.P30	
JX846927	JX846927.1	Hu/GII.6/CHDC4073/1984/USA	1984-12-08	North America	USA	Washington DC		7534	Homo sapiens	Homo	human		2012-11-24	2014-02-07		Madupu et al.	Madupu,R.,Halpin,R.,Ransier,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Edworthy,P.,Gupta,N.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/JX846927	0.996299722479186	3CLpro:1,NTPase:1,ORF1:0.9870588235294118,RdRp:1,VP1:0.9611829944547134,VP2:1,VPg:1,p22:1,p48:0.9337349397590361	0	2458	0						ORF1:46-67,p48:46-67,VP1:381-395	0.934	1.0	1.0	1.0	1.0	1.0	0.961	1.0	GII.6	GII.P7	GII.6	GII	GII.6		GII.P7	GII.P	GII.P7	
KC175358	KC175358.1	Hu/Norwalk/10158/2009/VNM	2009-08-20	Asia	Vietnam	Southeast Region	Ho Chi Minh City	7511	Homo sapiens	Homo	human		2012-11-25	2013-03-13		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,My,P.V.,Campbell,J.,Farrar,J.,Vinh,H.,Hoang,N.V.,Wentworth,D.E.,Baker,S.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KC175358	0.9925994449583718	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:1	0	1368	0							1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	DenHaag_2006	GII.P4	GII.P	GII.P4	DenHaag_2006
KC175402	KC175402.1	Hu/Norwalk/20094/2009/VNM	2009-08-02	Asia	Vietnam	Southeast Region	Ho Chi Minh City	7511	Homo sapiens	Homo	human		2012-11-25	2013-03-13		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,My,P.V.,Campbell,J.,Farrar,J.,Vinh,H.,Hoang,N.V.,Wentworth,D.E.,Baker,S.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KC175402	0.9925994449583718	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:1	0	1364	0							1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	DenHaag_2006	GII.P4	GII.P	GII.P4	DenHaag_2006
KC409248	KC409248.1	Hu/GII/20107/2009/VNM	2009-08-20	Asia	Vietnam	Southeast Region	Ho Chi Minh City	7511	Homo sapiens	Homo	human		2013-02-16	2013-03-13		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,My,P.V.,Campbell,J.,Farrar,J.,Vinh,H.,Hoang,N.V.,Wentworth,D.E.,Baker,S.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KC409248	0.9925994449583718	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:1	0	1368	0							1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	DenHaag_2006	GII.P4	GII.P	GII.P4	DenHaag_2006
KC409253	KC409253.1	Hu/GII/20151/2009/VNM	2009-09-15	Asia	Vietnam	Southeast Region	Ho Chi Minh City	7511	Homo sapiens	Homo	human		2013-02-16	2013-03-13		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,My,P.V.,Campbell,J.,Farrar,J.,Vinh,H.,Hoang,N.V.,Wentworth,D.E.,Baker,S.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KC409253	0.9925994449583718	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:1	0	1370	0							1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	DenHaag_2006	GII.P4	GII.P	GII.P4	DenHaag_2006
KC409290	KC409290.1	Hu/GII/20344/2009/VNM	2009-12-23	Asia	Vietnam	Southeast Region	Ho Chi Minh City	7511	Homo sapiens	Homo	human		2013-02-16	2013-03-13		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,My,P.V.,Campbell,J.,Farrar,J.,Vinh,H.,Hoang,N.V.,Wentworth,D.E.,Baker,S.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KC409290	0.9925994449583718	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:1	0	1365	0							1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	DenHaag_2006	GII.P4	GII.P	GII.P4	DenHaag_2006
KC409300	KC409300.1	Hu/GII/20460/2010/VNM	2010-03-03	Asia	Vietnam	Southeast Region	Ho Chi Minh City	7511	Homo sapiens	Homo	human		2013-02-16	2013-03-13		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,My,P.V.,Campbell,J.,Farrar,J.,Vinh,H.,Hoang,N.V.,Wentworth,D.E.,Baker,S.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KC409300	0.9925994449583718	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:1	0	1365	0							1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	DenHaag_2006	GII.P4	GII.P	GII.P4	DenHaag_2006
KC576910	KC576910.1	Hu/GII.6/S9c/1976/SEN	1976-03-12	Africa	Senegal	Dakar		7441	Homo sapiens	Homo	human		2013-02-17	2013-02-17		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KC576910	0.9780626404123166	3CLpro:1,NTPase:1,ORF1:0.01764705882352941,RdRp:1,VP1:0.9759704251386322,VP2:0.8587360594795539,VPg:1,p22:0.9661016949152542,p48:0.06325301204819277	0	2398	0						ORF1:41-56,ORF1:68-859,ORF1:870-1700,p48:41-56,p48:68-332,p22:163-168,VP1:383-395,VP2:243-269	0.063	1.0	0.966	1.0	1.0	1.0	0.976	0.859	GII.6	GII.P7	GII.6	GII	GII.6		GII.P7	GII.P	GII.P7	
KC576915	KC576915.1	Hu/GII.4/KL45/1978/MYS	1978-03-23	Asia	Malaysia	Kuala Lumpur		7064	Homo sapiens	Homo	human		2013-02-17	2014-02-07		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KC576915	0.9339236156997489	3CLpro:1,NTPase:1,ORF1:0.9905882352941177,RdRp:1,VP1:1,VP2:0.48698884758364314,VPg:1,p22:0.9661016949152542,p48:0.9698795180722891	0	1510	0						ORF1:857-860,p22:159-162	0.97	1.0	0.966	1.0	1.0	1.0	1.0	0.487	GII.4	GII.P39 (GII.P1)	GII.4	GII	GII.4	Japan_2001	GII.P39	GII.P	GII.P39	
KF039729	KF039729.1	Hu/GI.1/CHA6A007/2010/USA	2010-04-18	North America	USA	Maryland		7600	Homo sapiens	Homo	human	true	2013-05-27	2013-10-24		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF039729	0.993920972644377	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.9229411764705883,RdRp:0.9862745098039216,VP1:0.9796672828096118,VP2:0.9330855018587361,VPg:1,p22:0.8700564971751412,p48:0.7319277108433735	0	3171	0						ORF1:19-40,ORF1:55-84,ORF1:177-189,ORF1:397-402,ORF1:841-860,ORF1:1195-1201,p48:19-40,p48:55-84,p48:177-189,NTPase:65-70,p22:143-162,RdRp:6-12,VP1:281-282,VP1:388-393,VP2:168-175,VP2:269	0.732	0.984	0.87	1.0	1.0	0.986	0.98	0.933	GI.1	GI.P1	GI.1	GI	GI.1		GI.P1	GI.P	GI.P1	
KF039730	KF039730.1	Hu/GI.1/CHA9A004_20110419/2011/USA	2011-04-19	North America	USA	Maryland		7600	Homo sapiens	Homo	human	true	2013-05-27	2013-10-24		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF039730	0.993920972644377	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.9229411764705883,RdRp:0.9862745098039216,VP1:0.9685767097966729,VP2:0.9330855018587361,VPg:1,p22:0.8700564971751412,p48:0.7319277108433735	0	3182	0						ORF1:19-40,ORF1:55-84,ORF1:177-189,ORF1:397-402,ORF1:841-860,ORF1:1195-1201,p48:19-40,p48:55-84,p48:177-189,NTPase:65-70,p22:143-162,RdRp:6-12,VP1:383-396,VP2:168-175,VP2:269	0.732	0.984	0.87	1.0	1.0	0.986	0.969	0.933	GI.1	GI.P1	GI.1	GI	GI.1		GI.P1	GI.P	GI.P1	
KF429760	KF429760.1	Hu/GII.4/NIHIC28.4/2012/USA	2012-07-14	North America	USA	Maryland		7506	Homo sapiens	Homo	human		2013-08-14	2013-10-24		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF429760	0.9923351394211709	3CLpro:1,NTPase:1,ORF1:1,RdRp:1,VP1:1,VP2:1,VPg:1,p22:1,p48:1	0	1415	0							1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	GII.4	GII.P4	GII.4	GII	GII.4	Hunter_2004*	GII.P4	GII.P	GII.P4	Hunter_2004
KF429761	KF429761.1	Hu/GI.1/8MoIIIL/1972/USA	1972-06-21	North America	USA	Maryland		7623	Homo sapiens	Homo	human		2013-08-14	2013-08-14		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF429761	0.9959032641733845	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.005294117647058823,RdRp:0.9862745098039216,VP1:0.9741219963031423,VP2:0.9368029739776952,VPg:1,p22:0.8700564971751412,p48:0.06325301204819277	0	3182	0						ORF1:4-35,ORF1:51-176,ORF1:190-393,ORF1:404-1700,p48:4-35,p48:51-176,p48:190-332,NTPase:65-70,p22:143-162,RdRp:6-12,VP1:281-282,VP1:381-389,VP2:168-175	0.063	0.984	0.87	1.0	1.0	0.986	0.974	0.937	GI.1	GI.P1	GI.1	GI	GI.1		GI.P1	GI.P	GI.P1	
KF429765	KF429765.1	Hu/GI.1/8W/1968/USA	1968-XX-XX	North America	USA	Maryland		7617	Homo sapiens	Homo	human		2013-08-14	2013-10-24		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF429765	0.996299722479186	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.9229411764705883,RdRp:0.9862745098039216,VP1:0.9741219963031423,VP2:0.9330855018587361,VPg:1,p22:0.8700564971751412,p48:0.7319277108433735	0	3172	0						ORF1:19-40,ORF1:55-84,ORF1:177-189,ORF1:397-402,ORF1:841-860,ORF1:1195-1201,p48:19-40,p48:55-84,p48:177-189,NTPase:65-70,p22:143-162,RdRp:6-12,VP1:281-282,VP1:381-389,VP2:168-175,VP2:269	0.732	0.984	0.87	1.0	1.0	0.986	0.974	0.933	GI.1	GI.P1	GI.1	GI	GI.1		GI.P1	GI.P	GI.P1	
KF429770	KF429770.1	Hu/GI.1/8McIII/1973/USA	1973-12-14	North America	USA	Maryland		7626	Homo sapiens	Homo	human		2013-08-14	2013-08-14		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF429770	0.9737015990485001	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.005294117647058823,RdRp:0.9862745098039216,VP1:0.9741219963031423,VP2:0.7509293680297398,VPg:1,p22:0.8700564971751412,p48:0.06325301204819277	0	3176	0						ORF1:4-35,ORF1:51-176,ORF1:190-393,ORF1:404-1700,p48:4-35,p48:51-176,p48:190-332,NTPase:65-70,p22:143-162,RdRp:6-12,VP1:281-282,VP1:381-389,VP2:187-204	0.063	0.984	0.87	1.0	1.0	0.986	0.974	0.751	GI.1	GI.P1	GI.1	GI	GI.1		GI.P1	GI.P	GI.P1	
KF429773	KF429773.1	Hu/GI.1/8CKIIIc/1974/USA	1974-02-13	North America	USA	Maryland		7626	Homo sapiens	Homo	human		2013-08-14	2013-08-14		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF429773	0.9737015990485001	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.005294117647058823,RdRp:0.9862745098039216,VP1:0.9741219963031423,VP2:0.7509293680297398,VPg:1,p22:0.8700564971751412,p48:0.06325301204819277	0	3176	0						ORF1:4-35,ORF1:51-176,ORF1:190-393,ORF1:404-1700,p48:4-35,p48:51-176,p48:190-332,NTPase:65-70,p22:143-162,RdRp:6-12,VP1:281-282,VP1:381-389,VP2:187-204	0.063	0.984	0.87	1.0	1.0	0.986	0.974	0.751	GI.1	GI.P1	GI.1	GI	GI.1		GI.P1	GI.P	GI.P1	
KF429774	KF429774.1	Hu/GI.1/8UIIIf/1973/USA	1973-09-14	North America	USA	Maryland		7623	Homo sapiens	Homo	human		2013-08-14	2013-08-14		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF429774	0.9959032641733845	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.005294117647058823,RdRp:0.9862745098039216,VP1:0.9741219963031423,VP2:0.9368029739776952,VPg:1,p22:0.8700564971751412,p48:0.06325301204819277	0	3182	0						ORF1:4-35,ORF1:51-176,ORF1:190-393,ORF1:404-1700,p48:4-35,p48:51-176,p48:190-332,NTPase:65-70,p22:143-162,RdRp:6-12,VP1:281-282,VP1:381-389,VP2:168-175	0.063	0.984	0.87	1.0	1.0	0.986	0.974	0.937	GI.1	GI.P1	GI.1	GI	GI.1		GI.P1	GI.P	GI.P1	
KF429783	KF429783.1	Hu/GI.1/8K/1979/USA	1979-04-21	North America	USA	Maryland		7617	Homo sapiens	Homo	human		2013-08-14	2013-08-14		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF429783	0.9951103475617814	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.005294117647058823,RdRp:0.9862745098039216,VP1:0.9741219963031423,VP2:0.9368029739776952,VPg:1,p22:0.8700564971751412,p48:0.06325301204819277	0	3179	0						ORF1:4-35,ORF1:51-176,ORF1:190-393,ORF1:404-1700,p48:4-35,p48:51-176,p48:190-332,NTPase:65-70,p22:143-162,RdRp:6-12,VP1:281-282,VP1:381-389,VP2:168-175	0.063	0.984	0.87	1.0	1.0	0.986	0.974	0.937	GI.1	GI.P1	GI.1	GI	GI.1		GI.P1	GI.P	GI.P1	
KF429789	KF429789.1	Hu/GI.1/8MC/1978/USA	1978-12-01	North America	USA	Maryland		7623	Homo sapiens	Homo	human		2013-08-14	2013-08-14		Madupu et al.	Madupu,R.,Halpin,R.A.,Ransier,A.,Fedorova,N.,Tsitrin,T.,McLellan,M.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Kim,M.,Bok,K.,Sosnovtsev,S.V.,Wentworth,D.E.,Green,K.Y.	J. Craig Venter Institute	https://www.ncbi.nlm.nih.gov/nuccore/KF429789	0.9959032641733845	3CLpro:1,NTPase:0.9836065573770492,ORF1:0.005294117647058823,RdRp:0.9862745098039216,VP1:0.9741219963031423,VP2:0.9368029739776952,VPg:1,p22:0.8700564971751412,p48:0.06325301204819277	0	3182	0						ORF1:4-35,ORF1:51-176,ORF1:190-393,ORF1:404-1700,p48:4-35,p48:51-176,p48:190-332,NTPase:65-70,p22:143-162,RdRp:6-12,VP1:281-282,VP1:381-389,VP2:168-175	0.063	0.984	0.87	1.0	1.0	0.986	0.974	0.937	GI.1	GI.P1	GI.1	GI	GI.1		GI.P1	GI.P	GI.P1	
